timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1613809273542,128,GET Activties,200,OK,Stress Test Suite 1-18,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,128,0,97
1613809273538,134,GET Activties,200,OK,Stress Test Suite 1-13,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,134,0,95
1613809273551,122,GET Activties,200,OK,Stress Test Suite 1-4,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,122,0,92
1613809273558,120,GET Activties,200,OK,Stress Test Suite 1-2,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,120,0,91
1613809273558,123,GET Activties,200,OK,Stress Test Suite 1-12,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,123,0,95
1613809273553,129,GET Activties,200,OK,Stress Test Suite 1-28,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,129,0,100
1613809273555,129,GET Activties,200,OK,Stress Test Suite 1-26,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,129,0,99
1613809273555,131,GET Activties,200,OK,Stress Test Suite 1-14,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,131,0,100
1613809273554,136,GET Activties,200,OK,Stress Test Suite 1-1,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,136,0,107
1613809273573,123,GET Activties,200,OK,Stress Test Suite 1-20,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,123,0,94
1613809273632,124,GET Activties,200,OK,Stress Test Suite 1-16,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,124,0,93
1613809273639,119,GET Activties,200,OK,Stress Test Suite 1-7,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,119,0,91
1613809273638,124,GET Activties,200,OK,Stress Test Suite 1-3,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,124,0,96
1613809273641,123,GET Activties,200,OK,Stress Test Suite 1-19,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,123,0,95
1613809273638,129,GET Activties,200,OK,Stress Test Suite 1-22,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,129,0,99
1613809273638,130,GET Activties,200,OK,Stress Test Suite 1-9,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,130,0,99
1613809273650,119,GET Activties,200,OK,Stress Test Suite 1-27,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,119,0,91
1613809273647,123,GET Activties,200,OK,Stress Test Suite 1-15,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,123,0,90
1613809273656,122,GET Activties,200,OK,Stress Test Suite 1-23,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,122,0,93
1613809273656,123,GET Activties,200,OK,Stress Test Suite 1-17,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,123,0,93
1613809273657,127,GET Activties,200,OK,Stress Test Suite 1-25,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,127,0,97
1613809273657,128,GET Activties,200,OK,Stress Test Suite 1-10,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,128,0,99
